rider_url,result,pnt,seconds_lost,race_url
https://www.procyclingstats.com/rider/ethan-hayter/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-great-britain-itt/2025/result
https://www.procyclingstats.com/rider/ethan-hayter/results/last-tt-results,4,40,3,https://www.procyclingstats.com/race/deutschland-tour/2024/stage-0
https://www.procyclingstats.com/rider/ethan-hayter/results/last-tt-results,3,50,4,https://www.procyclingstats.com/race/tour-de-suisse/2024/stage-1
https://www.procyclingstats.com/rider/ethan-hayter/results/last-tt-results,9,14,62,https://www.procyclingstats.com/race/volta-ao-algarve/2021/stage-4
https://www.procyclingstats.com/rider/ethan-hayter/results/last-tt-results,8,18,87,https://www.procyclingstats.com/race/world-championship-itt/2021/result
https://www.procyclingstats.com/rider/ethan-hayter/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-great-britain-itt/2021/result
https://www.procyclingstats.com/rider/ethan-hayter/results/last-tt-results,2,70,12,https://www.procyclingstats.com/race/tour-cycliste-international-la-provence/2022/prologue
https://www.procyclingstats.com/rider/ethan-hayter/results/last-tt-results,3,50,66,https://www.procyclingstats.com/race/volta-ao-algarve/2022/stage-4
https://www.procyclingstats.com/rider/ethan-hayter/results/last-tt-results,6,26,14,https://www.procyclingstats.com/race/paris-nice/2022/stage-4
https://www.procyclingstats.com/rider/ethan-hayter/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/tour-de-romandie/2022/prologue
https://www.procyclingstats.com/rider/ethan-hayter/results/last-tt-results,7,22,133,https://www.procyclingstats.com/race/nc-great-britain-itt/2024/result
https://www.procyclingstats.com/rider/ethan-hayter/results/last-tt-results,3,50,17,https://www.procyclingstats.com/race/dauphine/2022/stage-4
https://www.procyclingstats.com/rider/ethan-hayter/results/last-tt-results,9,14,19,https://www.procyclingstats.com/race/itzulia-basque-country/2024/stage-1
https://www.procyclingstats.com/rider/ethan-hayter/results/last-tt-results,3,50,8,https://www.procyclingstats.com/race/tour-de-pologne/2022/stage-6
https://www.procyclingstats.com/rider/ethan-hayter/results/last-tt-results,11,8,81,https://www.procyclingstats.com/race/gran-camino/2024/stage-1
https://www.procyclingstats.com/rider/ethan-hayter/results/last-tt-results,4,40,40,https://www.procyclingstats.com/race/world-championship-itt/2022/result
https://www.procyclingstats.com/rider/ethan-hayter/results/last-tt-results,6,26,5,https://www.procyclingstats.com/race/tour-de-romandie/2023/stage-0
https://www.procyclingstats.com/rider/ethan-hayter/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-great-britain-itt/2022/result
https://www.procyclingstats.com/rider/ethan-vernon/results/last-tt-results,4,40,13,https://www.procyclingstats.com/race/tirreno-adriatico/2024/stage-1
https://www.procyclingstats.com/rider/ethan-vernon/results/last-tt-results,7,22,14,https://www.procyclingstats.com/race/tour-de-romandie/2022/prologue
https://www.procyclingstats.com/rider/ethan-vernon/results/last-tt-results,20,0,39,https://www.procyclingstats.com/race/tour-of-denmark/2022/stage-2
https://www.procyclingstats.com/rider/ethan-vernon/results/last-tt-results,4,40,61,https://www.procyclingstats.com/race/nc-great-britain-itt/2025/result
https://www.procyclingstats.com/rider/ethan-vernon/results/last-tt-results,13,4,24,https://www.procyclingstats.com/race/tour-of-belgium/2025/stage-3
https://www.procyclingstats.com/rider/ethan-vernon/results/last-tt-results,14,2,90,https://www.procyclingstats.com/race/european-continental-championships-u23-itt/2020/result
https://www.procyclingstats.com/rider/ethan-vernon/results/last-tt-results,3,50,84,https://www.procyclingstats.com/race/nc-great-britain-itt/2024/result
https://www.procyclingstats.com/rider/ethan-vernon/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/okolo-slovenska/2022/prologue
https://www.procyclingstats.com/rider/ethan-vernon/results/last-tt-results,4,40,26,https://www.procyclingstats.com/race/4-jours-de-dunkerque/2023/stage-3
https://www.procyclingstats.com/rider/ethan-vernon/results/last-tt-results,5,32,108,https://www.procyclingstats.com/race/nc-great-britain-itt/2023/result
https://www.procyclingstats.com/rider/ethan-vernon/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/deutschland-tour/2023/prologue
https://www.procyclingstats.com/rider/ethan-vernon/results/last-tt-results,7,22,43,https://www.procyclingstats.com/race/world-championships-itt-u23/2021/result
https://www.procyclingstats.com/rider/ethan-vernon/results/last-tt-results,10,10,10,https://www.procyclingstats.com/race/tour-de-romandie/2023/stage-0
https://www.procyclingstats.com/rider/felix-grossschartner/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-austria-itt/2025/result
https://www.procyclingstats.com/rider/felix-grossschartner/results/last-tt-results,19,0,114,https://www.procyclingstats.com/race/vuelta-a-espana/2020/stage-13
https://www.procyclingstats.com/rider/felix-grossschartner/results/last-tt-results,19,0,163,https://www.procyclingstats.com/race/tour-de-suisse/2025/stage-8
https://www.procyclingstats.com/rider/felix-grossschartner/results/last-tt-results,18,0,26,https://www.procyclingstats.com/race/itzulia-basque-country/2025/stage-1
https://www.procyclingstats.com/rider/felix-grossschartner/results/last-tt-results,20,0,48,https://www.procyclingstats.com/race/tirreno-adriatico/2025/stage-1
https://www.procyclingstats.com/rider/felix-grossschartner/results/last-tt-results,6,26,20,https://www.procyclingstats.com/race/tour-de-luxembourg/2024/stage-4
https://www.procyclingstats.com/rider/felix-grossschartner/results/last-tt-results,3,50,15,https://www.procyclingstats.com/race/tour-de-pologne/2024/stage-2
https://www.procyclingstats.com/rider/felix-grossschartner/results/last-tt-results,19,0,125,https://www.procyclingstats.com/race/olympic-games-itt/2024/result
https://www.procyclingstats.com/rider/felix-grossschartner/results/last-tt-results,17,0,36,https://www.procyclingstats.com/race/paris-nice/2020/stage-4
https://www.procyclingstats.com/rider/felix-grossschartner/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-austria-itt/2024/result
https://www.procyclingstats.com/rider/felix-grossschartner/results/last-tt-results,5,32,2,https://www.procyclingstats.com/race/tour-of-austria/2024/stage-1
https://www.procyclingstats.com/rider/felix-grossschartner/results/last-tt-results,18,0,20,https://www.procyclingstats.com/race/vuelta-a-espana/2021/stage-1
https://www.procyclingstats.com/rider/felix-grossschartner/results/last-tt-results,7,22,112,https://www.procyclingstats.com/race/vuelta-a-espana/2021/stage-21
https://www.procyclingstats.com/rider/felix-grossschartner/results/last-tt-results,3,50,10,https://www.procyclingstats.com/race/tour-de-romandie/2022/prologue
https://www.procyclingstats.com/rider/felix-grossschartner/results/last-tt-results,14,2,112,https://www.procyclingstats.com/race/tour-de-romandie/2022/stage-5
https://www.procyclingstats.com/rider/felix-grossschartner/results/last-tt-results,7,22,55,https://www.procyclingstats.com/race/tour-de-suisse/2022/stage-8
https://www.procyclingstats.com/rider/felix-grossschartner/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-austria-itt/2022/result
https://www.procyclingstats.com/rider/felix-grossschartner/results/last-tt-results,6,26,44,https://www.procyclingstats.com/race/dauphine/2023/stage-4
https://www.procyclingstats.com/rider/felix-grossschartner/results/last-tt-results,4,40,22,https://www.procyclingstats.com/race/tour-de-luxembourg/2023/stage-4
https://www.procyclingstats.com/rider/felix-grossschartner/results/last-tt-results,3,50,15,https://www.procyclingstats.com/race/tour-de-romandie/2024/stage-3
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-italy-itt/2025/result
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/giro-d-italia/2020/stage-1
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/world-championship-itt/2020/result
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-italy-itt/2020/result
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,2,70,32,https://www.procyclingstats.com/race/vuelta-ciclista-a-la-provincia-de-san-juan/2020/stage-3
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/tour-de-wallonie/2023/stage-4
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-italy-itt/2023/result
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,3,50,10,https://www.procyclingstats.com/race/volta-ao-algarve/2023/stage-5
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/tirreno-adriatico/2023/stage-1
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,7,22,56,https://www.procyclingstats.com/race/world-championship-itt/2022/result
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/deutschland-tour/2022/prologue
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,3,50,9,https://www.procyclingstats.com/race/uec-road-european-championships-itt/2022/result
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,5,32,42,https://www.procyclingstats.com/race/tour-de-france/2022/stage-20
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,4,40,10,https://www.procyclingstats.com/race/tour-de-france/2022/stage-1
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-italy-itt/2022/result
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/dauphine/2022/stage-4
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,2,70,22,https://www.procyclingstats.com/race/giro-d-italia/2023/stage-1
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/giro-d-italia/2020/stage-14
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,9,14,15,https://www.procyclingstats.com/race/tour-de-romandie/2021/prologue
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/giro-d-italia/2021/stage-1
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,2,70,4,https://www.procyclingstats.com/race/tour-of-belgium/2025/stage-3
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/tirreno-adriatico/2025/stage-1
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,14,2,52,https://www.procyclingstats.com/race/volta-ao-algarve/2025/stage-5
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/tour-cycliste-international-la-provence/2022/prologue
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/etoile-de-besseges/2022/stage-5
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/world-championship-itt/2021/result
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,2,70,8,https://www.procyclingstats.com/race/uec-road-european-championships-itt/2021/result
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,5,32,66,https://www.procyclingstats.com/race/olympic-games-itt/2021/result
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,4,40,53,https://www.procyclingstats.com/race/nc-italy-itt/2021/result
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/uae-tour/2021/stage-2
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,2,70,7,https://www.procyclingstats.com/race/world-championship-itt/2024/result
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,2,70,15,https://www.procyclingstats.com/race/olympic-games-itt/2024/result
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,2,70,1,https://www.procyclingstats.com/race/tour-of-austria/2024/stage-1
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-italy-itt/2024/result
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-14
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,2,70,17,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-7
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,2,70,1,https://www.procyclingstats.com/race/tirreno-adriatico/2024/stage-1
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,6,26,47,https://www.procyclingstats.com/race/volta-ao-algarve/2024/stage-4
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/vuelta-a-espana/2023/stage-10
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,2,70,12,https://www.procyclingstats.com/race/world-championship-itt/2023/result
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,14,2,7,https://www.procyclingstats.com/race/deutschland-tour/2024/stage-0
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/tirreno-adriatico/2022/stage-1
https://www.procyclingstats.com/rider/filippo-ganna/results/last-tt-results,2,70,7,https://www.procyclingstats.com/race/uae-tour/2022/stage-3
https://www.procyclingstats.com/rider/finn-fisher-black/results/last-tt-results,18,0,35,https://www.procyclingstats.com/race/tour-de-suisse/2023/stage-1
https://www.procyclingstats.com/rider/finn-fisher-black/results/last-tt-results,18,0,98,https://www.procyclingstats.com/race/dauphine/2025/stage-4
https://www.procyclingstats.com/rider/finn-fisher-black/results/last-tt-results,10,10,40,https://www.procyclingstats.com/race/uae-tour/2025/stage-2
https://www.procyclingstats.com/rider/finn-fisher-black/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-new-zealand-itt/2025/result
https://www.procyclingstats.com/rider/finn-fisher-black/results/last-tt-results,11,8,32,https://www.procyclingstats.com/race/tour-de-luxembourg/2024/stage-4
https://www.procyclingstats.com/rider/finn-fisher-black/results/last-tt-results,4,40,16,https://www.procyclingstats.com/race/vuelta-a-burgos/2024/stage-4
https://www.procyclingstats.com/rider/finn-fisher-black/results/last-tt-results,5,32,7,https://www.procyclingstats.com/race/tour-de-suisse/2024/stage-1
https://www.procyclingstats.com/rider/finn-fisher-black/results/last-tt-results,18,0,111,https://www.procyclingstats.com/race/vuelta-a-espana/2023/stage-10
https://www.procyclingstats.com/rider/finn-fisher-black/results/last-tt-results,4,40,16,https://www.procyclingstats.com/race/tour-de-pologne/2023/stage-6
https://www.procyclingstats.com/rider/finn-fisher-black/results/last-tt-results,9,14,42,https://www.procyclingstats.com/race/tour-de-suisse/2023/stage-8
https://www.procyclingstats.com/rider/finn-fisher-black/results/last-tt-results,16,0,12,https://www.procyclingstats.com/race/tour-de-romandie/2023/stage-0
https://www.procyclingstats.com/rider/finn-fisher-black/results/last-tt-results,5,32,123,https://www.procyclingstats.com/race/nc-new-zealand-itt/2022/result
https://www.procyclingstats.com/rider/finn-fisher-black/results/last-tt-results,13,4,65,https://www.procyclingstats.com/race/world-championships-itt-u23/2021/result
https://www.procyclingstats.com/rider/finn-fisher-black/results/last-tt-results,3,50,18,https://www.procyclingstats.com/race/tour-of-belgium/2021/stage-2
https://www.procyclingstats.com/rider/finn-fisher-black/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-new-zealand-itt-u23/2021/result
https://www.procyclingstats.com/rider/finn-fisher-black/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-new-zealand-itt-u23/2020/result
https://www.procyclingstats.com/rider/finn-fisher-black/results/last-tt-results,11,8,28,https://www.procyclingstats.com/race/tour-de-romandie/2023/stage-3
https://www.procyclingstats.com/rider/geraint-thomas/results/last-tt-results,10,10,47,https://www.procyclingstats.com/race/volta-a-catalunya/2021/stage-2
https://www.procyclingstats.com/rider/geraint-thomas/results/last-tt-results,4,40,74,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-14
https://www.procyclingstats.com/rider/geraint-thomas/results/last-tt-results,10,10,120,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-7
https://www.procyclingstats.com/rider/geraint-thomas/results/last-tt-results,20,0,120,https://www.procyclingstats.com/race/vuelta-a-espana/2023/stage-10
https://www.procyclingstats.com/rider/geraint-thomas/results/last-tt-results,10,10,124,https://www.procyclingstats.com/race/world-championship-itt/2023/result
https://www.procyclingstats.com/rider/geraint-thomas/results/last-tt-results,3,50,14,https://www.procyclingstats.com/race/tour-de-pologne/2023/stage-6
https://www.procyclingstats.com/rider/geraint-thomas/results/last-tt-results,4,40,23,https://www.procyclingstats.com/race/giro-d-italia/2020/stage-1
https://www.procyclingstats.com/rider/geraint-thomas/results/last-tt-results,2,70,1,https://www.procyclingstats.com/race/giro-d-italia/2023/stage-9
https://www.procyclingstats.com/rider/geraint-thomas/results/last-tt-results,9,14,55,https://www.procyclingstats.com/race/giro-d-italia/2023/stage-1
https://www.procyclingstats.com/rider/geraint-thomas/results/last-tt-results,4,40,15,https://www.procyclingstats.com/race/tour-of-denmark/2022/stage-2
https://www.procyclingstats.com/rider/geraint-thomas/results/last-tt-results,4,40,32,https://www.procyclingstats.com/race/tour-de-france/2022/stage-20
https://www.procyclingstats.com/rider/geraint-thomas/results/last-tt-results,2,70,40,https://www.procyclingstats.com/race/giro-d-italia/2023/stage-20
https://www.procyclingstats.com/rider/geraint-thomas/results/last-tt-results,13,4,111,https://www.procyclingstats.com/race/tour-de-romandie/2022/stage-5
https://www.procyclingstats.com/rider/geraint-thomas/results/last-tt-results,16,0,78,https://www.procyclingstats.com/race/tour-de-france/2021/stage-5
https://www.procyclingstats.com/rider/geraint-thomas/results/last-tt-results,10,10,23,https://www.procyclingstats.com/race/dauphine/2021/stage-4
https://www.procyclingstats.com/rider/geraint-thomas/results/last-tt-results,2,70,9,https://www.procyclingstats.com/race/tour-de-romandie/2021/prologue
https://www.procyclingstats.com/rider/geraint-thomas/results/last-tt-results,4,40,10,https://www.procyclingstats.com/race/tour-de-romandie/2022/prologue
https://www.procyclingstats.com/rider/geraint-thomas/results/last-tt-results,4,40,18,https://www.procyclingstats.com/race/itzulia-basque-country/2022/stage-1
https://www.procyclingstats.com/rider/geraint-thomas/results/last-tt-results,2,70,3,https://www.procyclingstats.com/race/tour-de-suisse/2022/stage-8
https://www.procyclingstats.com/rider/geraint-thomas/results/last-tt-results,18,0,25,https://www.procyclingstats.com/race/tour-de-france/2022/stage-1
https://www.procyclingstats.com/rider/geraint-thomas/results/last-tt-results,4,40,37,https://www.procyclingstats.com/race/world-championship-itt/2020/result
https://www.procyclingstats.com/rider/geraint-thomas/results/last-tt-results,12,6,162,https://www.procyclingstats.com/race/olympic-games-itt/2021/result
https://www.procyclingstats.com/rider/gustavo-cesar-veloso/results/last-tt-results,14,2,76,https://www.procyclingstats.com/race/volta-a-portugal/2021/stage-10
https://www.procyclingstats.com/rider/gustavo-cesar-veloso/results/last-tt-results,10,10,20,https://www.procyclingstats.com/race/volta-a-portugal/2021/prologue
https://www.procyclingstats.com/rider/gustavo-cesar-veloso/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/volta-a-portugal/2020/prologue
https://www.procyclingstats.com/rider/gustavo-cesar-veloso/results/last-tt-results,10,10,279,https://www.procyclingstats.com/race/nc-spain-itt/2020/result
https://www.procyclingstats.com/rider/hugh-carthy/results/last-tt-results,13,4,40,https://www.procyclingstats.com/race/la-route-d-occitanie/2025/stage-1
https://www.procyclingstats.com/rider/hugh-carthy/results/last-tt-results,4,40,25,https://www.procyclingstats.com/race/vuelta-a-espana/2020/stage-13
https://www.procyclingstats.com/rider/ilan-van-wilder/results/last-tt-results,9,14,30,https://www.procyclingstats.com/race/tour-de-romandie/2024/stage-3
https://www.procyclingstats.com/rider/ilan-van-wilder/results/last-tt-results,4,40,61,https://www.procyclingstats.com/race/nc-belgium-itt/2021/result
https://www.procyclingstats.com/rider/ilan-van-wilder/results/last-tt-results,10,10,20,https://www.procyclingstats.com/race/tour-cycliste-international-la-provence/2022/prologue
https://www.procyclingstats.com/rider/ilan-van-wilder/results/last-tt-results,7,22,49,https://www.procyclingstats.com/race/volta-ao-algarve/2023/stage-5
https://www.procyclingstats.com/rider/ilan-van-wilder/results/last-tt-results,13,4,74,https://www.procyclingstats.com/race/tour-de-france/2024/stage-7
https://www.procyclingstats.com/rider/ilan-van-wilder/results/last-tt-results,19,0,7,https://www.procyclingstats.com/race/deutschland-tour/2023/prologue
https://www.procyclingstats.com/rider/ilan-van-wilder/results/last-tt-results,6,26,18,https://www.procyclingstats.com/race/tour-de-pologne/2023/stage-6
https://www.procyclingstats.com/rider/ilan-van-wilder/results/last-tt-results,5,32,87,https://www.procyclingstats.com/race/nc-belgium-itt/2023/result
https://www.procyclingstats.com/rider/ilan-van-wilder/results/last-tt-results,10,10,139,https://www.procyclingstats.com/race/tour-de-suisse/2025/stage-8
https://www.procyclingstats.com/rider/ilan-van-wilder/results/last-tt-results,5,32,24,https://www.procyclingstats.com/race/tour-de-luxembourg/2023/stage-4
https://www.procyclingstats.com/rider/ilan-van-wilder/results/last-tt-results,9,14,39,https://www.procyclingstats.com/race/volta-ao-algarve/2025/stage-5
https://www.procyclingstats.com/rider/ilan-van-wilder/results/last-tt-results,12,6,4,https://www.procyclingstats.com/race/tour-de-romandie/2024/prologue
https://www.procyclingstats.com/rider/ilan-van-wilder/results/last-tt-results,6,26,17,https://www.procyclingstats.com/race/uae-tour/2024/stage-2
https://www.procyclingstats.com/rider/ilan-van-wilder/results/last-tt-results,6,26,11,https://www.procyclingstats.com/race/itzulia-basque-country/2025/stage-1
https://www.procyclingstats.com/rider/ilan-van-wilder/results/last-tt-results,5,32,13,https://www.procyclingstats.com/race/dauphine/2021/stage-4
https://www.procyclingstats.com/rider/ilan-van-wilder/results/last-tt-results,12,6,16,https://www.procyclingstats.com/race/tour-de-romandie/2021/prologue
https://www.procyclingstats.com/rider/ilan-van-wilder/results/last-tt-results,16,0,72,https://www.procyclingstats.com/race/giro-d-italia/2023/stage-1
https://www.procyclingstats.com/rider/ilan-van-wilder/results/last-tt-results,13,4,125,https://www.procyclingstats.com/race/giro-d-italia/2023/stage-20
https://www.procyclingstats.com/rider/ilan-van-wilder/results/last-tt-results,13,4,34,https://www.procyclingstats.com/race/renewi-tour/2024/stage-2
https://www.procyclingstats.com/rider/ilan-van-wilder/results/last-tt-results,3,50,28,https://www.procyclingstats.com/race/european-continental-championships-u23-itt/2020/result
https://www.procyclingstats.com/rider/ilan-van-wilder/results/last-tt-results,18,0,234,https://www.procyclingstats.com/race/tour-de-france/2024/stage-21
https://www.procyclingstats.com/rider/ion-izagirre/results/last-tt-results,12,6,21,https://www.procyclingstats.com/race/paris-nice/2021/stage-3
https://www.procyclingstats.com/rider/ion-izagirre/results/last-tt-results,2,70,8,https://www.procyclingstats.com/race/dauphine/2021/stage-4
https://www.procyclingstats.com/rider/ion-izagirre/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-spain-itt/2021/result
https://www.procyclingstats.com/rider/ion-izagirre/results/last-tt-results,10,10,126,https://www.procyclingstats.com/race/vuelta-a-espana/2021/stage-21
https://www.procyclingstats.com/rider/ion-izagirre/results/last-tt-results,4,40,10,https://www.procyclingstats.com/race/gran-camino/2022/stage-4
https://www.procyclingstats.com/rider/ion-izagirre/results/last-tt-results,8,18,20,https://www.procyclingstats.com/race/itzulia-basque-country/2022/stage-1
https://www.procyclingstats.com/rider/ion-izagirre/results/last-tt-results,13,4,85,https://www.procyclingstats.com/race/tour-de-suisse/2022/stage-8
https://www.procyclingstats.com/rider/ion-izagirre/results/last-tt-results,7,22,50,https://www.procyclingstats.com/race/tour-du-poitou-charentes-et-de-la-vienne/2022/stage-4
https://www.procyclingstats.com/rider/ion-izagirre/results/last-tt-results,11,8,27,https://www.procyclingstats.com/race/tour-de-suisse/2023/stage-1
https://www.procyclingstats.com/rider/ion-izagirre/results/last-tt-results,19,0,74,https://www.procyclingstats.com/race/tour-de-suisse/2023/stage-8
https://www.procyclingstats.com/rider/ion-izagirre/results/last-tt-results,10,10,21,https://www.procyclingstats.com/race/itzulia-basque-country/2024/stage-1
https://www.procyclingstats.com/rider/ion-izagirre/results/last-tt-results,12,6,108,https://www.procyclingstats.com/race/tour-de-romandie/2022/stage-5
https://www.procyclingstats.com/rider/ion-izagirre/results/last-tt-results,5,32,39,https://www.procyclingstats.com/race/nc-spain-itt/2022/result
https://www.procyclingstats.com/rider/ivo-emanuel-alves/results/last-tt-results,2,70,0,https://www.procyclingstats.com/race/tour-de-romandie/2025/prologue
https://www.procyclingstats.com/rider/ivo-emanuel-alves/results/last-tt-results,3,50,98,https://www.procyclingstats.com/race/nc-portugal/2025/result
https://www.procyclingstats.com/rider/ivo-emanuel-alves/results/last-tt-results,2,70,29,https://www.procyclingstats.com/race/nc-portugal/2022/result
https://www.procyclingstats.com/rider/ivo-emanuel-alves/results/last-tt-results,9,14,9,https://www.procyclingstats.com/race/tour-de-romandie/2023/stage-0
https://www.procyclingstats.com/rider/ivo-emanuel-alves/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/boucles-de-la-mayenne/2023/prologue
https://www.procyclingstats.com/rider/ivo-emanuel-alves/results/last-tt-results,2,70,35,https://www.procyclingstats.com/race/nc-portugal/2023/result
https://www.procyclingstats.com/rider/ivo-emanuel-alves/results/last-tt-results,18,0,110,https://www.procyclingstats.com/race/uec-road-european-championships-itt/2023/result
https://www.procyclingstats.com/rider/ivo-emanuel-alves/results/last-tt-results,5,32,3,https://www.procyclingstats.com/race/tour-de-romandie/2024/prologue
https://www.procyclingstats.com/rider/ivo-emanuel-alves/results/last-tt-results,2,70,1,https://www.procyclingstats.com/race/boucles-de-la-mayenne/2024/prologue
https://www.procyclingstats.com/rider/ivo-emanuel-alves/results/last-tt-results,2,70,17,https://www.procyclingstats.com/race/nc-portugal/2024/result
https://www.procyclingstats.com/rider/ivo-emanuel-alves/results/last-tt-results,19,0,43,https://www.procyclingstats.com/race/vuelta-a-burgos/2024/stage-4
https://www.procyclingstats.com/rider/ivo-emanuel-alves/results/last-tt-results,15,1,96,https://www.procyclingstats.com/race/uec-road-european-championships-itt/2024/result
https://www.procyclingstats.com/rider/ivo-emanuel-alves/results/last-tt-results,1,100,0,https://www.procyclingstats.com/race/nc-portugal/2020/result
https://www.procyclingstats.com/rider/ivo-emanuel-alves/results/last-tt-results,6,26,37,https://www.procyclingstats.com/race/volta-ao-algarve/2021/stage-4
https://www.procyclingstats.com/rider/jan-tratnik/results/last-tt-results,13,4,33,https://www.procyclingstats.com/race/paris-nice/2020/stage-4
https://www.procyclingstats.com/rider/jan-tratnik/results/last-tt-results,6,26,86,https://www.procyclingstats.com/race/uec-road-european-championships-itt/2020/result
https://www.procyclingstats.com/rider/jan-tratnik/results/last-tt-results,7,22,184,https://www.procyclingstats.com/race/nc-slovenia-itt/2020/result
https://www.procyclingstats.com/rider/jan-tratnik/results/last-tt-results,10,10,58,https://www.procyclingstats.com/race/volta-ao-algarve/2024/stage-4
https://www.procyclingstats.com/rider/jan-tratnik/results/last-tt-results,11,8,18,https://www.procyclingstats.com/race/giro-d-italia/2025/stage-2
https://www.procyclingstats.com/rider/jan-tratnik/results/last-tt-results,17,0,119,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-14
https://www.procyclingstats.com/rider/jan-tratnik/results/last-tt-results,19,0,172,https://www.procyclingstats.com/race/giro-d-italia/2024/stage-7
https://www.procyclingstats.com/rider/jan-tratnik/results/last-tt-results,13,4,101,https://www.procyclingstats.com/race/uec-road-european-championships-itt/2022/result
https://www.procyclingstats.com/rider/jan-tratnik/results/last-tt-results,10,10,108,https://www.procyclingstats.com/race/tour-de-france/2022/stage-20
